frame,t_s,kind,tid,x_cm,y_cm
1352,45.067,oscuro,16,10.5,125.5
1352,45.067,balon,-1,10.5,103.5
1353,45.1,oscuro,16,10.5,125.5
1353,45.1,balon,-1,10.5,103.5
1354,45.133,oscuro,16,10.5,125.5
1354,45.133,balon,-1,10.5,103.5
1355,45.167,oscuro,16,10.5,125.5
1355,45.167,balon,-1,10.5,103.5
1356,45.2,oscuro,16,10.5,125.5
1356,45.2,balon,-1,10.5,103.5
1357,45.233,oscuro,16,10.5,125.5
1357,45.233,balon,-1,10.5,103.5
1358,45.267,oscuro,16,10.5,125.5
1358,45.267,balon,-1,10.5,103.5
1359,45.3,oscuro,16,10.5,125.5
1359,45.3,balon,-1,10.5,104.0
1360,45.333,oscuro,16,10.5,125.5
1360,45.333,balon,-1,10.5,103.5
1361,45.367,oscuro,16,10.5,125.5
1361,45.367,balon,-1,10.5,103.5
1362,45.4,oscuro,16,10.5,125.5
1362,45.4,balon,-1,10.5,103.5
1363,45.433,oscuro,16,10.5,125.5
1363,45.433,balon,-1,10.5,103.5
1364,45.467,oscuro,16,10.5,125.5
1364,45.467,balon,-1,10.5,103.5
1365,45.5,oscuro,16,10.5,125.5
1365,45.5,balon,-1,10.5,103.5
1366,45.533,oscuro,16,10.5,125.5
1366,45.533,balon,-1,10.5,103.5
1367,45.567,oscuro,16,10.5,125.5
1367,45.567,balon,-1,10.5,103.5
1368,45.6,oscuro,16,10.5,125.5
1368,45.6,balon,-1,10.5,103.5
1369,45.633,oscuro,16,10.5,125.5
1369,45.633,balon,-1,10.5,103.5
1370,45.667,oscuro,16,10.5,125.5
1370,45.667,balon,-1,10.5,103.5
1371,45.7,oscuro,16,10.5,125.5
1371,45.7,balon,-1,10.5,103.5
1372,45.733,oscuro,16,10.5,125.5
1372,45.733,balon,-1,10.5,103.5
1373,45.767,oscuro,16,10.5,125.5
1373,45.767,balon,-1,10.5,103.5
1374,45.8,oscuro,16,10.5,125.5
1374,45.8,balon,-1,10.5,103.5
1375,45.833,oscuro,16,10.5,125.5
1375,45.833,balon,-1,10.5,103.5
1376,45.867,oscuro,16,10.5,125.5
1376,45.867,balon,-1,10.5,103.5
1377,45.9,oscuro,16,10.5,125.5
1377,45.9,balon,-1,10.5,103.5
1378,45.933,oscuro,16,10.5,125.5
1378,45.933,balon,-1,10.5,104.0
1379,45.967,oscuro,16,10.5,125.5
1379,45.967,balon,-1,10.5,104.0
1380,46.0,oscuro,16,10.5,125.5
1380,46.0,balon,-1,10.5,104.0
1381,46.033,oscuro,16,10.5,125.5
1381,46.033,balon,-1,10.5,104.0
1382,46.067,oscuro,16,10.5,125.5
1382,46.067,balon,-1,10.5,104.0
1383,46.1,oscuro,16,10.5,125.5
1383,46.1,balon,-1,10.5,104.0
1384,46.133,oscuro,16,10.5,125.5
1384,46.133,balon,-1,10.5,104.0
1385,46.167,oscuro,16,10.5,125.5
1385,46.167,balon,-1,10.5,104.0
1386,46.2,oscuro,16,10.5,125.5
1386,46.2,balon,-1,10.5,104.0
1387,46.233,oscuro,16,10.5,125.5
1387,46.233,balon,-1,10.5,104.0
1388,46.267,oscuro,16,10.5,125.5
1388,46.267,balon,-1,10.5,103.5
1389,46.3,oscuro,16,10.5,125.5
1389,46.3,balon,-1,10.5,103.5
1390,46.333,oscuro,16,10.5,125.5
1390,46.333,balon,-1,10.5,103.5
1391,46.367,oscuro,16,10.5,125.5
1391,46.367,balon,-1,10.5,103.5
1392,46.4,oscuro,16,10.5,125.5
1392,46.4,balon,-1,10.5,104.0
1393,46.433,oscuro,16,10.5,125.5
1393,46.433,balon,-1,10.5,104.0
1394,46.467,oscuro,16,10.5,125.5
1394,46.467,balon,-1,10.5,104.0
1395,46.5,oscuro,16,10.5,125.5
1395,46.5,balon,-1,10.5,104.0
1396,46.533,oscuro,16,10.5,125.5
1396,46.533,balon,-1,10.5,103.5
1397,46.567,oscuro,16,10.5,125.5
1397,46.567,balon,-1,10.5,103.5
1398,46.6,oscuro,16,10.5,125.5
1398,46.6,balon,-1,10.5,103.5
1399,46.633,oscuro,16,10.5,125.5
1399,46.633,balon,-1,10.5,103.5
1400,46.667,oscuro,16,10.5,125.5
1400,46.667,balon,-1,10.5,103.5
1401,46.7,oscuro,16,10.5,125.5
1401,46.7,balon,-1,10.5,103.5
1402,46.733,oscuro,16,10.5,125.5
1402,46.733,balon,-1,10.5,103.5
1403,46.767,oscuro,16,10.5,125.5
1403,46.767,balon,-1,10.5,103.5
1404,46.8,oscuro,16,10.5,125.5
1404,46.8,balon,-1,10.5,103.5
1405,46.833,oscuro,16,10.5,125.5
1405,46.833,balon,-1,10.5,104.0
1406,46.867,oscuro,16,10.5,125.5
1406,46.867,balon,-1,10.5,104.0
1407,46.9,oscuro,16,10.5,125.5
1407,46.9,balon,-1,10.5,104.0
1408,46.933,oscuro,16,10.5,125.5
1408,46.933,balon,-1,10.5,104.0
1409,46.967,oscuro,16,10.5,125.5
1409,46.967,balon,-1,10.5,104.0
1410,47.0,oscuro,16,10.5,125.5
1410,47.0,balon,-1,10.5,104.0
1411,47.033,oscuro,16,10.5,125.5
1411,47.033,balon,-1,10.5,104.0
1412,47.067,oscuro,16,10.5,125.5
1412,47.067,balon,-1,10.5,104.0
1413,47.1,oscuro,16,10.5,125.5
1413,47.1,balon,-1,10.5,104.0
1414,47.133,oscuro,16,10.5,125.5
1414,47.133,balon,-1,10.5,104.0
1415,47.167,oscuro,16,10.5,125.5
1415,47.167,balon,-1,10.5,104.0
1416,47.2,oscuro,16,10.5,125.5
1416,47.2,balon,-1,10.5,104.0
1417,47.233,oscuro,16,10.5,125.5
1417,47.233,balon,-1,10.5,104.0
1418,47.267,oscuro,16,10.5,125.5
1418,47.267,balon,-1,10.5,104.0
1419,47.3,oscuro,16,10.5,125.5
1419,47.3,balon,-1,10.5,104.0
1420,47.333,oscuro,16,10.5,125.5
1420,47.333,balon,-1,10.5,104.0
1421,47.367,oscuro,16,10.5,125.5
1421,47.367,balon,-1,10.5,104.0
1422,47.4,oscuro,16,10.5,125.5
1422,47.4,balon,-1,10.5,104.0
1423,47.433,oscuro,16,10.5,125.5
1423,47.433,balon,-1,10.5,104.0
1424,47.467,oscuro,16,10.5,125.5
1424,47.467,balon,-1,10.5,104.0
1425,47.5,oscuro,16,10.5,125.5
1425,47.5,balon,-1,10.5,104.0
1426,47.533,oscuro,16,10.5,125.5
1426,47.533,balon,-1,10.5,104.0
1427,47.567,oscuro,16,10.5,125.5
1427,47.567,balon,-1,10.5,104.0
1428,47.6,oscuro,16,10.5,125.5
1428,47.6,balon,-1,10.5,104.0
1429,47.633,oscuro,16,11.0,125.5
1429,47.633,balon,-1,10.5,104.0
1430,47.667,oscuro,16,10.5,125.5
1430,47.667,balon,-1,10.5,104.0
1431,47.7,oscuro,16,10.5,125.5
1431,47.7,balon,-1,10.5,104.0
1432,47.733,oscuro,16,10.5,125.5
1432,47.733,balon,-1,10.5,104.0
1433,47.767,oscuro,16,10.5,125.5
1433,47.767,balon,-1,10.5,104.0
1434,47.8,oscuro,16,10.5,125.5
1434,47.8,balon,-1,10.5,104.0
1435,47.833,oscuro,16,10.5,125.5
1435,47.833,balon,-1,10.5,104.0
1436,47.867,oscuro,16,10.5,125.5
1436,47.867,balon,-1,10.5,104.0
1437,47.9,oscuro,16,10.5,125.5
1437,47.9,balon,-1,10.5,103.5
1438,47.933,oscuro,16,10.5,125.5
1438,47.933,balon,-1,10.5,103.5
1439,47.967,oscuro,16,10.5,125.5
1439,47.967,balon,-1,10.5,104.0
1440,48.0,oscuro,16,10.5,125.5
1440,48.0,balon,-1,10.5,103.5
1441,48.033,oscuro,16,10.5,125.5
1441,48.033,balon,-1,10.5,103.5
1442,48.067,oscuro,16,10.5,125.5
1442,48.067,balon,-1,10.5,103.5
1443,48.1,oscuro,16,10.5,125.5
1443,48.1,balon,-1,10.5,103.5
1444,48.133,oscuro,16,10.5,125.5
1444,48.133,balon,-1,10.5,103.5
1445,48.167,oscuro,16,10.5,125.5
1445,48.167,balon,-1,10.5,103.5
1446,48.2,oscuro,16,10.5,125.5
1446,48.2,balon,-1,10.5,103.5
1447,48.233,oscuro,16,10.5,125.5
1447,48.233,balon,-1,10.5,103.5
1448,48.267,oscuro,16,10.5,125.5
1448,48.267,balon,-1,10.5,103.5
1449,48.3,oscuro,16,10.5,125.5
1449,48.3,balon,-1,10.5,103.5
1450,48.333,oscuro,16,10.5,125.5
1450,48.333,balon,-1,10.5,103.5
1451,48.367,oscuro,16,10.5,125.5
1451,48.367,balon,-1,10.5,103.5
1452,48.4,oscuro,16,10.5,125.5
1452,48.4,balon,-1,10.5,103.5
1453,48.433,oscuro,16,10.5,125.5
1453,48.433,balon,-1,10.5,103.5
1454,48.467,oscuro,16,10.5,125.5
1454,48.467,balon,-1,10.5,103.5
1455,48.5,oscuro,16,10.5,125.5
1455,48.5,balon,-1,10.5,103.5
1456,48.533,oscuro,16,10.5,125.5
1456,48.533,balon,-1,10.5,103.5
1457,48.567,oscuro,16,10.5,125.5
1457,48.567,balon,-1,10.5,103.5
1458,48.6,oscuro,16,10.5,125.5
1458,48.6,balon,-1,10.5,103.5
1459,48.633,oscuro,16,10.5,125.5
1459,48.633,balon,-1,10.5,103.5
1460,48.667,oscuro,16,10.5,125.5
1460,48.667,balon,-1,10.5,103.5
1461,48.7,oscuro,16,10.5,125.5
1461,48.7,balon,-1,10.5,103.5
1462,48.733,oscuro,16,10.5,125.5
1462,48.733,balon,-1,10.5,103.5
1463,48.767,oscuro,16,10.5,125.5
1463,48.767,balon,-1,10.5,103.5
1464,48.8,oscuro,16,10.5,125.5
1464,48.8,balon,-1,10.5,103.5
1465,48.833,oscuro,16,10.5,125.5
1465,48.833,balon,-1,10.5,103.5
1466,48.867,oscuro,16,10.5,125.5
1466,48.867,balon,-1,10.5,103.5
1467,48.9,oscuro,16,10.5,125.5
1467,48.9,balon,-1,10.5,103.5
1468,48.933,oscuro,16,10.5,125.5
1468,48.933,balon,-1,10.5,103.5
1469,48.967,oscuro,16,10.5,125.5
1469,48.967,balon,-1,10.5,103.5
1470,49.0,oscuro,16,10.5,125.5
1470,49.0,balon,-1,10.5,103.5
1471,49.033,oscuro,16,10.5,125.5
1471,49.033,balon,-1,10.5,103.5
1472,49.067,oscuro,16,10.5,125.5
1472,49.067,balon,-1,10.5,103.5
1473,49.1,oscuro,16,10.5,125.5
1473,49.1,balon,-1,10.5,103.5
1474,49.133,oscuro,16,10.5,125.5
1474,49.133,balon,-1,10.5,103.5
1475,49.167,oscuro,16,10.5,125.5
1475,49.167,balon,-1,10.5,103.5
1476,49.2,oscuro,16,10.5,125.5
1476,49.2,balon,-1,10.5,103.5
1477,49.233,oscuro,16,10.5,125.5
1477,49.233,balon,-1,10.5,103.5
1478,49.267,oscuro,16,10.5,125.5
1478,49.267,balon,-1,10.5,103.5
1479,49.3,oscuro,16,10.5,125.5
1479,49.3,oscuro,28,216.5,309.0
1479,49.3,balon,-1,10.5,103.5
1480,49.333,oscuro,16,10.5,125.5
1480,49.333,oscuro,28,216.5,309.0
1480,49.333,balon,-1,10.5,103.5
1481,49.367,oscuro,16,10.5,125.5
1481,49.367,oscuro,28,216.5,309.0
1481,49.367,balon,-1,10.5,103.5
1482,49.4,oscuro,16,10.5,125.5
1482,49.4,oscuro,28,215.5,309.0
1482,49.4,balon,-1,10.5,103.5
1483,49.433,oscuro,16,10.5,125.5
1483,49.433,balon,-1,10.5,103.5
1484,49.467,oscuro,16,10.5,125.5
1484,49.467,balon,-1,10.5,103.5
1485,49.5,oscuro,16,10.5,125.5
1485,49.5,balon,-1,10.5,103.5
1486,49.533,oscuro,16,10.5,125.5
1486,49.533,balon,-1,10.5,103.5
1487,49.567,oscuro,16,10.5,125.5
1487,49.567,balon,-1,10.5,103.5
1488,49.6,oscuro,16,10.5,125.5
1488,49.6,balon,-1,10.5,103.5
1489,49.633,oscuro,16,10.5,125.5
1489,49.633,balon,-1,10.5,103.5
1490,49.667,oscuro,16,10.5,125.5
1490,49.667,balon,-1,10.5,104.0
1491,49.7,oscuro,16,10.5,125.5
1491,49.7,balon,-1,10.5,104.0
1492,49.733,oscuro,16,10.5,125.5
1492,49.733,balon,-1,10.5,104.0
1493,49.767,oscuro,16,10.5,125.5
1493,49.767,balon,-1,2.5,108.0
1494,49.8,oscuro,16,10.5,125.5
1494,49.8,balon,-1,2.5,108.0
1495,49.833,oscuro,16,10.5,125.5
1495,49.833,balon,-1,2.5,108.0
1496,49.867,oscuro,16,10.5,125.5
1496,49.867,balon,-1,2.5,108.5
1497,49.9,oscuro,16,10.0,125.0
1497,49.9,balon,-1,2.5,108.0
1498,49.933,oscuro,16,9.5,124.5
1498,49.933,balon,-1,2.5,107.0
1499,49.967,oscuro,16,9.0,123.5
1499,49.967,balon,-1,0.5,106.5
1500,50.0,oscuro,16,9.0,122.5
1500,50.0,balon,-1,0.0,105.5
1501,50.033,oscuro,16,9.0,121.5
1501,50.033,balon,-1,8.5,120.0
1502,50.067,oscuro,16,9.0,121.0
1502,50.067,balon,-1,8.5,119.5
1503,50.1,oscuro,16,9.5,120.5
1503,50.1,balon,-1,9.5,119.0
1504,50.133,oscuro,16,10.5,120.0
1504,50.133,balon,-1,10.5,119.0
1505,50.167,oscuro,16,11.5,119.5
1505,50.167,balon,-1,11.5,118.5
1506,50.2,oscuro,16,12.5,119.0
1506,50.2,balon,-1,13.0,117.5
1507,50.233,oscuro,16,12.5,117.0
1507,50.233,balon,-1,14.0,116.0
1508,50.267,oscuro,16,13.0,115.0
1508,50.267,balon,-1,15.5,113.5
1509,50.3,oscuro,16,14.0,113.5
1509,50.3,balon,-1,16.5,111.5
1510,50.333,oscuro,16,15.5,112.0
1510,50.333,balon,-1,6.5,93.5
1511,50.367,oscuro,16,16.5,110.0
1511,50.367,balon,-1,8.5,91.5
1512,50.4,oscuro,16,18.5,109.0
1512,50.4,balon,-1,10.5,90.0
1513,50.433,oscuro,16,20.5,107.5
1513,50.433,balon,-1,12.5,88.5
1514,50.467,oscuro,16,22.0,107.0
1514,50.467,balon,-1,14.5,87.0
1515,50.5,oscuro,16,23.5,106.0
1515,50.5,balon,-1,24.5,105.0
1516,50.533,oscuro,16,24.0,105.5
1516,50.533,balon,-1,24.5,104.5
1517,50.567,oscuro,16,25.5,105.5
1517,50.567,balon,-1,24.5,104.0
1518,50.6,oscuro,16,27.0,105.0
1519,50.633,oscuro,16,28.5,105.5
1519,50.633,balon,-1,24.5,86.0
1520,50.667,oscuro,16,31.0,105.0
1520,50.667,balon,-1,27.0,85.5
1521,50.7,oscuro,16,33.5,104.5
1521,50.7,balon,-1,29.5,85.5
1522,50.733,oscuro,16,35.5,105.0
1522,50.733,balon,-1,33.0,87.5
1523,50.767,oscuro,16,38.5,105.5
1523,50.767,balon,-1,34.0,85.0
1524,50.8,oscuro,16,41.5,105.0
1524,50.8,balon,-1,37.5,85.0
1525,50.833,oscuro,16,44.0,105.5
1525,50.833,balon,-1,40.5,85.5
1526,50.867,oscuro,16,47.5,105.0
1526,50.867,balon,-1,43.5,86.0
1527,50.9,oscuro,16,50.5,105.5
1527,50.9,balon,-1,46.5,85.5
1528,50.933,oscuro,16,54.0,105.5
1528,50.933,balon,-1,49.5,86.0
1529,50.967,oscuro,16,56.5,105.5
1529,50.967,balon,-1,53.0,86.0
1530,51.0,oscuro,16,59.5,106.0
1530,51.0,balon,-1,56.5,87.0
1531,51.033,oscuro,16,62.0,108.0
1531,51.033,balon,-1,59.0,88.5
1532,51.067,oscuro,16,64.0,109.0
1532,51.067,balon,-1,62.0,90.0
1533,51.1,oscuro,16,66.0,111.5
1533,51.1,balon,-1,64.5,93.0
1534,51.133,oscuro,16,67.5,113.5
1534,51.133,balon,-1,66.5,95.5
1535,51.167,oscuro,16,69.0,116.0
1535,51.167,balon,-1,68.0,98.0
1536,51.2,oscuro,16,69.5,119.0
1536,51.2,balon,-1,69.0,101.5
1537,51.233,oscuro,16,69.5,122.0
1537,51.233,balon,-1,70.0,105.0
1538,51.267,oscuro,16,69.0,124.5
1538,51.267,balon,-1,69.5,108.0
1539,51.3,oscuro,16,69.0,127.0
1539,51.3,balon,-1,68.0,111.0
1540,51.333,oscuro,16,68.0,129.5
1540,51.333,balon,-1,68.0,113.0
1541,51.367,oscuro,16,67.0,131.5
1541,51.367,balon,-1,66.5,114.5
1542,51.4,oscuro,16,66.0,132.0
1542,51.4,verde,29,2.0,264.0
1542,51.4,balon,-1,64.5,115.5
1543,51.433,oscuro,16,65.5,133.5
1543,51.433,verde,29,1.0,264.5
1543,51.433,balon,-1,63.5,116.0
1544,51.467,oscuro,16,64.5,132.5
1544,51.467,verde,29,0.5,264.0
1544,51.467,balon,-1,84.5,138.5
1545,51.5,oscuro,16,64.0,133.5
1545,51.5,verde,29,0.0,266.0
1545,51.5,balon,-1,84.0,139.0
1546,51.533,oscuro,16,63.0,134.5
1546,51.533,verde,29,-0.5,265.5
1546,51.533,balon,-1,84.5,139.0
1547,51.567,oscuro,16,62.5,136.0
1547,51.567,verde,29,-0.5,266.0
1547,51.567,balon,-1,84.0,139.0
1548,51.6,oscuro,16,62.5,138.0
1548,51.6,verde,29,-0.5,267.0
1548,51.6,balon,-1,84.0,139.0
1549,51.633,oscuro,16,63.0,140.0
1549,51.633,verde,29,-0.5,266.5
1549,51.633,balon,-1,84.0,139.0
1550,51.667,oscuro,16,64.0,142.0
1550,51.667,verde,29,0.0,267.0
1550,51.667,balon,-1,84.0,139.5
1551,51.7,verde,29,0.0,266.0
1551,51.7,oscuro,16,65.0,144.5
1551,51.7,balon,-1,84.0,139.5
1552,51.733,oscuro,16,66.0,146.5
1552,51.733,verde,29,0.5,265.5
1552,51.733,balon,-1,83.5,139.5
1553,51.767,oscuro,16,66.0,148.0
1553,51.767,verde,29,1.0,266.0
1553,51.767,balon,-1,84.0,140.0
1554,51.8,oscuro,16,66.5,149.5
1554,51.8,verde,29,2.5,264.0
1554,51.8,balon,-1,86.5,142.0
1555,51.833,oscuro,16,67.0,149.5
1555,51.833,verde,29,3.0,264.0
1555,51.833,balon,-1,89.0,143.5
1556,51.867,oscuro,16,68.0,150.5
1556,51.867,verde,29,3.5,264.0
1556,51.867,balon,-1,91.0,145.0
1557,51.9,oscuro,16,69.0,151.0
1557,51.9,balon,-1,92.5,146.5
1558,51.933,oscuro,16,70.0,152.5
1558,51.933,balon,-1,94.5,148.0
1559,51.967,oscuro,16,72.0,153.0
1559,51.967,balon,-1,96.5,149.5
1560,52.0,oscuro,16,74.0,154.0
1560,52.0,balon,-1,98.5,151.0
1561,52.033,oscuro,16,76.0,155.0
1561,52.033,balon,-1,100.0,152.5
1562,52.067,oscuro,16,77.5,156.0
1562,52.067,balon,-1,102.0,153.5
1563,52.1,oscuro,16,78.5,156.5
1563,52.1,balon,-1,104.0,155.0
1564,52.133,oscuro,16,80.0,157.5
1564,52.133,balon,-1,105.5,156.5
1565,52.167,oscuro,16,81.5,159.5
1565,52.167,balon,-1,107.0,158.0
1566,52.2,oscuro,16,82.0,161.5
1566,52.2,balon,-1,108.5,159.0
1567,52.233,oscuro,16,83.5,163.5
1567,52.233,balon,-1,110.5,160.5
1568,52.267,oscuro,16,84.5,165.5
1568,52.267,balon,-1,111.5,162.0
1569,52.3,oscuro,16,85.0,168.0
1569,52.3,balon,-1,113.5,163.0
1570,52.333,oscuro,16,85.5,171.0
1570,52.333,balon,-1,115.0,164.5
1571,52.367,oscuro,16,85.5,174.0
1571,52.367,balon,-1,116.5,165.5
1572,52.4,oscuro,16,86.5,176.5
1572,52.4,balon,-1,117.5,167.0
1573,52.433,oscuro,16,87.0,179.5
1573,52.433,balon,-1,119.0,168.0
1574,52.467,oscuro,16,87.5,183.0
1574,52.467,balon,-1,120.5,169.5
1575,52.5,oscuro,16,88.0,186.5
1575,52.5,balon,-1,121.5,170.5
1576,52.533,oscuro,16,88.0,190.0
1576,52.533,balon,-1,123.0,172.0
1577,52.567,oscuro,16,88.0,194.0
1577,52.567,balon,-1,124.5,173.0
1578,52.6,oscuro,16,87.0,198.0
1578,52.6,balon,-1,125.0,174.5
1579,52.633,oscuro,16,87.0,202.0
1579,52.633,balon,-1,126.5,175.5
1580,52.667,oscuro,16,87.0,205.5
1580,52.667,balon,-1,127.5,177.0
1581,52.7,oscuro,16,88.0,209.0
1581,52.7,balon,-1,128.5,178.0
1582,52.733,oscuro,16,89.5,211.5
1582,52.733,balon,-1,130.0,179.0
1583,52.767,oscuro,16,91.0,214.0
1583,52.767,balon,-1,131.0,180.5
1584,52.8,oscuro,16,93.5,217.0
1584,52.8,balon,-1,131.5,181.5
1585,52.833,oscuro,16,96.0,219.5
1585,52.833,balon,-1,133.0,182.5
1586,52.867,oscuro,16,98.0,222.0
1586,52.867,balon,-1,134.0,184.0
1587,52.9,oscuro,16,101.0,224.5
1587,52.9,balon,-1,134.5,185.0
1588,52.933,oscuro,16,103.5,228.0
1588,52.933,balon,-1,135.5,186.0
1589,52.967,oscuro,16,106.5,230.5
1589,52.967,balon,-1,137.0,187.0
1590,53.0,oscuro,16,109.0,232.5
1590,53.0,balon,-1,137.5,188.5
1591,53.033,oscuro,16,111.5,235.0
1591,53.033,balon,-1,138.5,189.5
1592,53.067,oscuro,16,114.5,238.0
1592,53.067,balon,-1,139.5,190.5
1593,53.1,oscuro,16,117.0,241.0
1593,53.1,balon,-1,140.5,191.5
1594,53.133,oscuro,16,120.0,243.5
1594,53.133,balon,-1,141.0,192.5
1595,53.167,oscuro,16,122.5,246.0
1595,53.167,balon,-1,142.0,193.5
1596,53.2,oscuro,16,125.0,247.5
1596,53.2,balon,-1,143.0,194.5
1597,53.233,oscuro,16,126.5,249.0
1597,53.233,balon,-1,143.5,195.5
1598,53.267,oscuro,16,127.5,250.0
1598,53.267,balon,-1,144.5,196.5
1599,53.3,oscuro,16,128.5,251.0
1599,53.3,balon,-1,145.0,197.5
1600,53.333,oscuro,16,129.0,251.0
1600,53.333,balon,-1,146.0,198.0
1601,53.367,oscuro,16,129.5,250.0
1601,53.367,balon,-1,146.0,199.0
1602,53.4,oscuro,16,130.0,249.0
1602,53.4,balon,-1,147.0,200.0
1603,53.433,oscuro,16,131.0,247.5
1603,53.433,balon,-1,148.0,200.5
1604,53.467,oscuro,16,132.0,245.5
1604,53.467,balon,-1,148.5,201.5
1605,53.5,oscuro,16,133.0,243.0
1605,53.5,balon,-1,149.0,202.5
1606,53.533,oscuro,16,134.0,241.0
1606,53.533,balon,-1,150.0,203.5
1607,53.567,oscuro,16,135.0,239.5
1607,53.567,balon,-1,150.5,204.0
1608,53.6,oscuro,16,135.5,239.0
1608,53.6,balon,-1,151.0,205.0
1609,53.633,oscuro,16,136.0,238.5
1609,53.633,balon,-1,151.0,206.0
1610,53.667,oscuro,16,136.5,239.5
1610,53.667,verde,31,2.5,281.0
1610,53.667,balon,-1,151.5,206.5
1611,53.7,oscuro,16,137.5,240.0
1611,53.7,verde,31,1.5,281.0
1611,53.7,balon,-1,152.0,207.5
1612,53.733,oscuro,16,138.0,241.0
1612,53.733,verde,31,0.5,281.0
1612,53.733,balon,-1,153.0,208.0
1613,53.767,oscuro,16,139.0,242.0
1613,53.767,balon,-1,153.5,209.0
1614,53.8,oscuro,16,140.0,242.0
1614,53.8,verde,31,0.0,279.0
1614,53.8,balon,-1,153.5,209.5
1615,53.833,oscuro,16,141.0,241.5
1615,53.833,verde,31,0.0,279.0
1615,53.833,balon,-1,154.0,210.5
1616,53.867,oscuro,16,142.0,241.0
1616,53.867,verde,31,0.0,279.0
1616,53.867,balon,-1,154.5,211.0
1617,53.9,oscuro,16,142.5,240.0
1617,53.9,verde,31,0.0,279.0
1617,53.9,balon,-1,155.0,212.0
1618,53.933,oscuro,16,143.5,239.0
1618,53.933,verde,31,0.0,279.0
1618,53.933,balon,-1,155.5,212.5
1619,53.967,oscuro,16,143.5,238.5
1619,53.967,verde,31,0.0,279.0
1619,53.967,balon,-1,156.0,213.0
1620,54.0,oscuro,16,144.0,238.5
1620,54.0,verde,31,0.0,279.0
1620,54.0,balon,-1,156.0,214.0
1621,54.033,oscuro,16,144.5,239.0
1621,54.033,verde,31,0.0,279.0
1621,54.033,balon,-1,156.0,214.5
1622,54.067,oscuro,16,145.0,239.0
1622,54.067,verde,31,0.0,279.0
1622,54.067,balon,-1,156.5,215.5
1623,54.1,oscuro,16,144.5,239.0
1623,54.1,verde,31,0.0,278.5
1623,54.1,balon,-1,157.0,216.0
1624,54.133,oscuro,16,144.0,239.0
1624,54.133,verde,31,0.0,278.5
1624,54.133,balon,-1,157.0,216.5
1625,54.167,oscuro,16,143.0,239.0
1625,54.167,verde,31,0.0,278.5
1625,54.167,balon,-1,157.0,217.0
1626,54.2,oscuro,16,143.0,240.0
1626,54.2,verde,31,0.0,277.0
1626,54.2,balon,-1,157.0,218.0
1627,54.233,oscuro,16,143.0,240.5
1627,54.233,verde,31,-0.5,275.0
1627,54.233,balon,-1,157.0,218.5
1628,54.267,oscuro,16,143.0,242.0
1628,54.267,verde,31,-0.5,275.0
1628,54.267,balon,-1,157.5,219.0
1629,54.3,oscuro,16,143.0,243.5
1629,54.3,verde,31,-1.0,275.0
1629,54.3,balon,-1,157.5,219.5
1630,54.333,oscuro,16,143.0,245.0
1630,54.333,verde,31,-0.5,275.0
1630,54.333,balon,-1,157.5,220.0
1631,54.367,oscuro,16,143.0,245.5
1631,54.367,verde,31,-0.5,275.5
1631,54.367,balon,-1,157.5,220.5
1632,54.4,oscuro,16,143.5,245.5
1632,54.4,verde,31,-1.0,275.0
1632,54.4,balon,-1,157.5,221.0
1633,54.433,oscuro,16,143.5,245.0
1633,54.433,verde,31,-0.5,275.5
1633,54.433,balon,-1,157.5,221.5
1634,54.467,oscuro,16,143.5,244.5
1634,54.467,verde,31,-0.5,276.0
1634,54.467,balon,-1,158.0,222.0
1635,54.5,oscuro,16,143.5,243.0
1635,54.5,verde,31,-1.0,276.5
1635,54.5,balon,-1,158.0,222.5
1636,54.533,oscuro,16,143.0,242.0
1636,54.533,verde,31,-1.0,277.0
1636,54.533,balon,-1,158.0,223.0
1637,54.567,oscuro,16,143.0,240.0
1637,54.567,verde,31,-1.0,281.0
1637,54.567,balon,-1,158.0,223.5
1638,54.6,oscuro,16,142.5,238.5
1638,54.6,verde,31,-1.0,286.0
1638,54.6,balon,-1,158.0,224.0
1639,54.633,oscuro,16,142.0,238.0
1639,54.633,verde,31,-1.5,283.0
1639,54.633,balon,-1,158.5,224.5
1640,54.667,oscuro,16,141.0,237.5
1640,54.667,verde,31,-1.5,282.5
1640,54.667,balon,-1,158.0,225.0
1641,54.7,oscuro,16,140.0,238.0
1641,54.7,verde,31,-1.5,282.5
1641,54.7,balon,-1,158.0,225.0
1642,54.733,oscuro,16,139.5,238.5
1642,54.733,verde,31,-1.5,285.0
1642,54.733,balon,-1,158.5,225.5
1643,54.767,oscuro,16,138.0,239.5
1643,54.767,verde,31,-1.5,287.0
1643,54.767,balon,-1,158.5,226.0
1644,54.8,oscuro,16,136.5,240.5
1644,54.8,verde,31,-1.5,287.5
1644,54.8,balon,-1,158.5,226.0
1645,54.833,oscuro,16,134.5,242.0
1645,54.833,verde,31,-1.5,290.0
1645,54.833,balon,-1,158.5,226.5
1646,54.867,oscuro,16,133.5,243.5
1646,54.867,verde,31,-1.5,292.0
1646,54.867,balon,-1,158.5,227.0
1647,54.9,oscuro,16,132.5,244.0
1647,54.9,verde,31,-1.0,291.0
1647,54.9,balon,-1,158.5,227.0
1648,54.933,oscuro,16,132.0,245.0
1648,54.933,verde,31,-1.0,289.0
1648,54.933,balon,-1,158.5,227.5
1649,54.967,oscuro,16,132.0,244.5
1649,54.967,verde,31,-0.5,290.5
